chr	start	stop	ancestry
19	17934310	20373867	EUR
19	20373867	21640891	EUR
19	21640891	23058970	EUR
19	23058970	28405898	EUR
19	28405898	29563710	EUR
19	29563710	32505700	EUR
19	32505700	33649275	EUR
19	33649275	35847275	EUR
19	35847275	36970383	EUR
19	36970383	39931263	EUR
19	39931263	41195623	EUR
19	41195623	42788773	EUR
19	42788773	44935906	EUR
19	44935906	47026140	EUR
19	47026140	48198378	EUR
19	48198378	49946958	EUR
19	49946958	51755743	EUR
19	51755743	52777116	EUR
19	52777116	54196103	EUR
19	54196103	55215821	EUR
19	55215821	56919549	EUR
19	56919549	58607520	EUR
20	61521	914324	EUR
20	914324	1405421	EUR
20	1405421	2520043	EUR
20	2520043	4092088	EUR
20	4092088	5667895	EUR
20	5667895	7103342	EUR
20	7103342	7976930	EUR
20	7976930	11161335	EUR
20	11161335	12467540	EUR
20	12467540	14353108	EUR
20	14353108	16077862	EUR
20	16077862	17470575	EUR
20	17470575	19732249	EUR
20	19732249	22799227	EUR
20	22799227	31989284	EUR
20	31989284	38113966	EUR
20	38113966	40828006	EUR
20	40828006	43215885	EUR
20	43215885	45448756	EUR
20	45448756	48583652	EUR
20	48583652	50067982	EUR
20	50067982	53794844	EUR
20	53794844	55261040	EUR
20	55261040	57603872	EUR
20	57603872	58221472	EUR
20	58221472	59360011	EUR
20	59360011	60535052	EUR
20	60535052	61519298	EUR
20	61519298	62837570	EUR
20	62837570	64331539	EUR
21	13987433	15083205	EUR
21	15083205	17779892	EUR
21	17779892	19590151	EUR
21	19590151	21510957	EUR
21	21510957	24134139	EUR
21	24134139	24837707	EUR
21	24837707	27752663	EUR
21	27752663	29824456	EUR
21	29824456	30836161	EUR
21	30836161	33278486	EUR
21	33278486	34495846	EUR
21	34495846	36781246	EUR
21	36781246	39084845	EUR
21	39084845	40446898	EUR
21	40446898	42773021	EUR
21	42773021	44195140	EUR
21	44195140	44756538	EUR
21	44756538	46073133	EUR
21	46073133	46696121	EUR
22	17238266	19744294	EUR
22	19744294	22045373	EUR
22	22045373	22943803	EUR
22	22943803	24009620	EUR
22	24009620	25537151	EUR
22	25537151	27549880	EUR
22	27549880	29034471	EUR
22	29034471	32439511	EUR
22	32439511	33959775	EUR
22	33959775	35695831	EUR
22	35695831	37164130	EUR
22	37164130	39467726	EUR
22	39467726	40808319	EUR
22	40808319	43175707	EUR
22	43175707	44582535	EUR
22	44582535	46439661	EUR
22	46439661	47543203	EUR
22	47543203	49357190	EUR
22	49357190	50799822	EUR
1	16103	2284539	SAS
1	2284539	3358142	SAS
1	3358142	4961014	SAS
1	4961014	6501894	SAS
1	6501894	9307591	SAS
1	9307591	11764246	SAS
1	11764246	14394930	SAS
1	14394930	16041094	SAS
1	16041094	16064033	SAS
1	16064033	17857141	SAS
1	17857141	19492755	SAS
1	19492755	20279975	SAS
1	20279975	21818263	SAS
1	21818263	24939618	SAS
1	24939618	26583274	SAS
1	26583274	29690639	SAS
1	29690639	31150188	SAS
1	31150188	34334157	SAS
1	34334157	38138415	SAS
1	38138415	41509505	SAS
1	41509505	43294062	SAS
1	43294062	46791535	SAS
1	46791535	49497186	SAS
1	49497186	53552810	SAS
1	53552810	55031463	SAS
1	55031463	57732973	SAS
1	57732973	61203367	SAS
1	61203367	63059856	SAS
1	63059856	65585662	SAS
1	65585662	67643413	SAS
1	67643413	70907962	SAS
1	70907962	74664605	SAS
1	74664605	75407922	SAS
1	75407922	78647770	SAS
1	78647770	81306800	SAS
1	81306800	81682385	SAS
1	81682385	83373581	SAS
1	83373581	85475192	SAS
1	85475192	87199819	SAS
1	87199819	88845136	SAS
1	88845136	91420413	SAS
1	91420413	92963530	SAS
1	92963530	94937977	SAS
1	94937977	98263609	SAS
1	98263609	98960107	SAS
1	98960107	101575363	SAS
1	101575363	104649615	SAS
1	104649615	106227440	SAS
1	106227440	109761915	SAS
1	109761915	112021523	SAS
1	112021523	114331749	SAS
1	114331749	116752623	SAS
1	116752623	118297876	SAS
1	118297876	147692258	SAS
1	147692258	151823301	SAS
1	151823301	153359373	SAS
1	153359373	154922441	SAS
1	154922441	158087218	SAS
1	158087218	159764605	SAS
1	159764605	163174687	SAS
1	163174687	165222465	SAS
1	165222465	167673570	SAS
1	167673570	171262491	SAS
1	171262491	172496585	SAS
1	172496585	175196566	SAS
1	175196566	177465190	SAS
1	177465190	180256529	SAS
1	180256529	183962983	SAS
1	183962983	187790275	SAS
1	187790275	189043768	SAS
1	189043768	192381029	SAS
1	192381029	193607495	SAS
1	193607495	197362679	SAS
1	197362679	199288657	SAS
1	199288657	201100207	SAS
1	201100207	203375201	SAS
1	203375201	205489222	SAS
1	205489222	206239752	SAS
1	206239752	208635762	SAS
1	208635762	210906411	SAS
1	210906411	212925287	SAS
1	212925287	215797044	SAS
1	215797044	218641276	SAS
1	218641276	219418067	SAS
1	219418067	221126390	SAS
1	221126390	224040235	SAS
1	224040235	225832854	SAS
1	225832854	228785890	SAS
1	228785890	230302078	SAS
1	230302078	232283120	SAS
1	232283120	233626140	SAS
1	233626140	236039405	SAS
1	236039405	237612385	SAS
1	237612385	239612528	SAS
1	239612528	240683254	SAS
1	240683254	242880979	SAS
1	242880979	244350561	SAS
1	244350561	246869603	SAS
1	246869603	248945661	SAS
2	10560	1621497	SAS
2	1621497	3926189	SAS
2	3926189	4773852	SAS
2	4773852	6696227	SAS
2	6696227	8841964	SAS
2	8841964	9946115	SAS
2	9946115	11620101	SAS
2	11620101	13484151	SAS
2	13484151	14308304	SAS
2	14308304	16200101	SAS
2	16200101	18094625	SAS
2	18094625	19863913	SAS
2	19863913	23008269	SAS
2	23008269	25678644	SAS
2	25678644	30041295	SAS
2	30041295	33410894	SAS
2	33410894	34665705	SAS
2	34665705	35898476	SAS
2	35898476	37798008	SAS
2	37798008	40282014	SAS
2	40282014	42109604	SAS
2	42109604	45181539	SAS
2	45181539	47683971	SAS
2	47683971	51080937	SAS
2	51080937	51441234	SAS
2	51441234	53408128	SAS
2	53408128	54842414	SAS
2	54842414	57201900	SAS
2	57201900	57905869	SAS
2	57905869	62477349	SAS
2	62477349	64475045	SAS
2	64475045	66497381	SAS
2	66497381	67755311	SAS
2	67755311	68204938	SAS
2	68204938	70596389	SAS
2	70596389	71478401	SAS
2	71478401	74919394	SAS
2	74919394	77653711	SAS
2	77653711	79674773	SAS
2	79674773	81393717	SAS
2	81393717	84149228	SAS
2	84149228	87936212	SAS
2	87936212	94141285	SAS
2	94141285	98646937	SAS
2	98646937	100937152	SAS
2	100937152	103201724	SAS
2	103201724	105459653	SAS
2	105459653	106063230	SAS
2	106063230	111276856	SAS
2	111276856	111898041	SAS
2	111898041	114823427	SAS
2	114823427	116735792	SAS
2	116735792	120810351	SAS
2	120810351	122546667	SAS
2	122546667	124539302	SAS
2	124539302	127652670	SAS
2	127652670	130574993	SAS
2	130574993	132969914	SAS
2	132969914	136285224	SAS
2	136285224	137542917	SAS
2	137542917	139827494	SAS
2	139827494	141413134	SAS
2	141413134	143326689	SAS
2	143326689	147196751	SAS
2	147196751	149073485	SAS
2	149073485	150568045	SAS
2	150568045	153576260	SAS
2	153576260	155348336	SAS
2	155348336	159467180	SAS
2	159467180	159694632	SAS
2	159694632	162763518	SAS
2	162763518	164973156	SAS
2	164973156	167655016	SAS
2	167655016	170569733	SAS
2	170569733	172919930	SAS
2	172919930	174704717	SAS
2	174704717	176216459	SAS
2	176216459	179276095	SAS
2	179276095	182839356	SAS
2	182839356	185380926	SAS
2	185380926	186163710	SAS
2	186163710	191108837	SAS
2	191108837	193380877	SAS
2	193380877	195696977	SAS
2	195696977	198092415	SAS
2	198092415	200711412	SAS
2	200711412	202740174	SAS
2	202740174	206712150	SAS
2	206712150	209188397	SAS
2	209188397	212711548	SAS
2	212711548	214710099	SAS
2	214710099	217082921	SAS
2	217082921	219849104	SAS
2	219849104	220824885	SAS
2	220824885	222472080	SAS
2	222472080	224067522	SAS
2	224067522	227101432	SAS
2	227101432	229419238	SAS
2	229419238	231328320	SAS
2	231328320	233997044	SAS
2	233997044	234833025	SAS
2	234833025	236162970	SAS
2	236162970	237902121	SAS
2	237902121	239406196	SAS
2	239406196	240622038	SAS
2	240622038	242171545	SAS
3	11805	2102658	SAS
3	2102658	3516218	SAS
3	3516218	4577697	SAS
3	4577697	6381633	SAS
3	6381633	8260447	SAS
3	8260447	9857341	SAS
3	9857341	10485787	SAS
3	10485787	12438443	SAS
3	12438443	13487403	SAS
3	13487403	14409970	SAS
3	14409970	16240935	SAS
3	16240935	18844666	SAS
3	18844666	20911273	SAS
3	20911273	22604107	SAS
3	22604107	23642287	SAS
3	23642287	25889742	SAS
3	25889742	27799296	SAS
3	27799296	30385372	SAS
3	30385372	31809013	SAS
3	31809013	32695968	SAS
3	32695968	35872145	SAS
3	35872145	38312736	SAS
3	38312736	40975579	SAS
3	40975579	42293931	SAS
3	42293931	45122579	SAS
3	45122579	46618733	SAS
3	46618733	50385287	SAS
3	50385287	55768640	SAS
3	55768640	56838412	SAS
3	56838412	60013935	SAS
3	60013935	61680373	SAS
3	61680373	63417345	SAS
3	63417345	64879386	SAS
3	64879386	66649662	SAS
3	66649662	67516291	SAS
3	67516291	68526392	SAS
3	68526392	71199171	SAS
3	71199171	73556121	SAS
3	73556121	75085391	SAS
3	75085391	78292573	SAS
3	78292573	79922588	SAS
3	79922588	82645352	SAS
3	82645352	84923525	SAS
3	84923525	87027104	SAS
3	87027104	90720182	SAS
3	90720182	93713711	SAS
3	93713711	96034438	SAS
3	96034438	99328300	SAS
3	99328300	102092458	SAS
3	102092458	104396215	SAS
3	104396215	106702543	SAS
3	106702543	108918583	SAS
3	108918583	111210398	SAS
3	111210398	112237481	SAS
3	112237481	114415077	SAS
3	114415077	117120759	SAS
3	117120759	119382192	SAS
3	119382192	121620673	SAS
3	121620673	124964604	SAS
3	124964604	126496100	SAS
3	126496100	128616703	SAS
3	128616703	132399942	SAS
3	132399942	133554346	SAS
3	133554346	138052310	SAS
3	138052310	139315207	SAS
3	139315207	140572936	SAS
3	140572936	142880978	SAS
3	142880978	143913298	SAS
3	143913298	146196579	SAS
3	146196579	149434020	SAS
3	149434020	150896247	SAS
3	150896247	153538513	SAS
3	153538513	156292136	SAS
3	156292136	159737024	SAS
3	159737024	163536046	SAS
3	163536046	166589765	SAS
3	166589765	169638197	SAS
3	169638197	171864423	SAS
3	171864423	174965560	SAS
3	174965560	176314486	SAS
3	176314486	179657780	SAS
3	179657780	182597630	SAS
3	182597630	184502356	SAS
3	184502356	186639749	SAS
3	186639749	187504579	SAS
3	187504579	189735057	SAS
3	189735057	191008062	SAS
3	191008062	192618376	SAS
3	192618376	195788746	SAS
3	195788746	196672477	SAS
3	196672477	198190508	SAS
4	10208	700824	SAS
4	700824	1898074	SAS
4	1898074	3868459	SAS
4	3868459	4682389	SAS
4	4682389	6142230	SAS
4	6142230	7368937	SAS
4	7368937	8554269	SAS
4	8554269	9158814	SAS
4	9158814	11411001	SAS
4	11411001	12323879	SAS
4	12323879	14035428	SAS
4	14035428	15923803	SAS
4	15923803	16672826	SAS
4	16672826	18840738	SAS
4	18840738	20485655	SAS
4	20485655	23249645	SAS
4	23249645	24803100	SAS
4	24803100	27341457	SAS
4	27341457	28872020	SAS
4	28872020	31312747	SAS
4	31312747	32591958	SAS
4	32591958	35149960	SAS
4	35149960	35584912	SAS
4	35584912	37897029	SAS
4	37897029	39328676	SAS
4	39328676	40870713	SAS
4	40870713	42661893	SAS
4	42661893	44744470	SAS
4	44744470	49147880	SAS
4	49147880	53792291	SAS
4	53792291	55431709	SAS
4	55431709	57147185	SAS
4	57147185	58069173	SAS
4	58069173	58868870	SAS
4	58868870	61104378	SAS
4	61104378	63335852	SAS
4	63335852	66736552	SAS
4	66736552	68408748	SAS
4	68408748	70607406	SAS
4	70607406	74705365	SAS
4	74705365	76797471	SAS
4	76797471	78299238	SAS
4	78299238	81733088	SAS
4	81733088	83834043	SAS
4	83834043	85412575	SAS
4	85412575	88326883	SAS
4	88326883	91297668	SAS
4	91297668	93312759	SAS
4	93312759	96620529	SAS
4	96620529	98504202	SAS
4	98504202	101788621	SAS
4	101788621	103916890	SAS
4	103916890	107684813	SAS
4	107684813	110112024	SAS
4	110112024	113147150	SAS
4	113147150	115217179	SAS
4	115217179	119022759	SAS
4	119022759	119575062	SAS
4	119575062	121537361	SAS
4	121537361	123367257	SAS
4	123367257	125830487	SAS
4	125830487	129445397	SAS
4	129445397	129843216	SAS
4	129843216	130903207	SAS
4	130903207	131733731	SAS
4	131733731	132868940	SAS
4	132868940	135645495	SAS
4	135645495	136701116	SAS
4	136701116	137893159	SAS
4	137893159	141889905	SAS
4	141889905	142930599	SAS
4	142930599	146546201	SAS
4	146546201	149762281	SAS
4	149762281	152619655	SAS
4	152619655	153852358	SAS
4	153852358	156673648	SAS
4	156673648	159721230	SAS
4	159721230	161319934	SAS
4	161319934	163080793	SAS
4	163080793	164829377	SAS
4	164829377	166097787	SAS
4	166097787	167482287	SAS
4	167482287	169054136	SAS
4	169054136	171988621	SAS
4	171988621	174101398	SAS
4	174101398	176208751	SAS
4	176208751	177055890	SAS
4	177055890	179011707	SAS
4	179011707	180205055	SAS
4	180205055	182881836	SAS
4	182881836	184885939	SAS
4	184885939	188235544	SAS
4	188235544	189415236	SAS
4	189415236	190183759	SAS
5	11875	1279675	SAS
5	1279675	2980641	SAS
5	2980641	4632581	SAS
5	4632581	5898395	SAS
5	5898395	6948769	SAS
5	6948769	8494946	SAS
5	8494946	11395339	SAS
5	11395339	13612725	SAS
5	13612725	17401113	SAS
5	17401113	18848655	SAS
5	18848655	22657817	SAS
5	22657817	24496629	SAS
5	24496629	26745465	SAS
5	26745465	27794519	SAS
5	27794519	29715633	SAS
5	29715633	32671131	SAS
5	32671131	33969067	SAS
5	33969067	35654054	SAS
5	35654054	38401701	SAS
5	38401701	40291787	SAS
5	40291787	41832560	SAS
5	41832560	43805495	SAS
5	43805495	50144673	SAS
5	50144673	52406623	SAS
5	52406623	54452122	SAS
5	54452122	56272494	SAS
5	56272494	58754703	SAS
5	58754703	61640268	SAS
5	61640268	63735364	SAS
5	63735364	66304178	SAS
5	66304178	70377263	SAS
5	70377263	73914084	SAS
5	73914084	76273181	SAS
5	76273181	78766548	SAS
5	78766548	81187755	SAS
5	81187755	83743243	SAS
5	83743243	86472764	SAS
5	86472764	89594797	SAS
5	89594797	93299482	SAS
5	93299482	95776802	SAS
5	95776802	97712762	SAS
5	97712762	100031304	SAS
5	100031304	101416483	SAS
5	101416483	103985379	SAS
5	103985379	105519947	SAS
5	105519947	109297843	SAS
5	109297843	109899863	SAS
5	109899863	112643467	SAS
5	112643467	113788486	SAS
5	113788486	116495878	SAS
5	116495878	119272732	SAS
5	119272732	120533936	SAS
5	120533936	122150144	SAS
5	122150144	123905306	SAS
5	123905306	125791843	SAS
5	125791843	128011187	SAS
5	128011187	129397879	SAS
5	129397879	132802840	SAS
5	132802840	135632178	SAS
5	135632178	137606181	SAS
5	137606181	141867070	SAS
5	141867070	143913754	SAS
5	143913754	147233733	SAS
5	147233733	148838010	SAS
5	148838010	151591549	SAS
5	151591549	153522693	SAS
5	153522693	155947558	SAS
5	155947558	158169048	SAS
5	158169048	160238478	SAS
5	160238478	161426092	SAS
5	161426092	163699198	SAS
5	163699198	165656311	SAS
5	165656311	167974021	SAS
5	167974021	170079840	SAS
5	170079840	171647288	SAS
5	171647288	173252785	SAS
5	173252785	174314297	SAS
5	174314297	176014330	SAS
5	176014330	178354336	SAS
5	178354336	180154107	SAS
5	180154107	181362530	SAS
6	121495	760477	SAS
6	760477	1835167	SAS
6	1835167	3958778	SAS
6	3958778	5895987	SAS
6	5895987	8362731	SAS
6	8362731	10418337	SAS
6	10418337	11911817	SAS
6	11911817	14327659	SAS
6	14327659	15820194	SAS
6	15820194	19207527	SAS
6	19207527	21290546	SAS
6	21290546	25412759	SAS
6	25412759	29387461	SAS
6	29387461	30547033	SAS
6	30547033	31328477	SAS
6	31328477	32011047	SAS
6	32011047	32538768	SAS
6	32538768	32663719	SAS
6	32663719	32878096	SAS
6	32878096	33989016	SAS
6	33989016	34656128	SAS
6	34656128	37014888	SAS
6	37014888	38719899	SAS
6	38719899	40706044	SAS
6	40706044	41657691	SAS
6	41657691	44163133	SAS
6	44163133	46471708	SAS
6	46471708	49918061	SAS
6	49918061	51963680	SAS
6	51963680	53691254	SAS
6	53691254	54442645	SAS
6	54442645	56338611	SAS
6	56338611	60330166	SAS
6	60330166	61656613	SAS
6	61656613	63176380	SAS
6	63176380	64816107	SAS
6	64816107	66847728	SAS
6	66847728	68585472	SAS
6	68585472	70348434	SAS
6	70348434	73150852	SAS
6	73150852	74752139	SAS
6	74752139	76553068	SAS
6	76553068	77735874	SAS
6	77735874	79848763	SAS
6	79848763	81687734	SAS
6	81687734	84499974	SAS
6	84499974	85566570	SAS
6	85566570	88148929	SAS
6	88148929	89989101	SAS
6	89989101	91528154	SAS
6	91528154	94353753	SAS
6	94353753	94660380	SAS
6	94660380	97727073	SAS
6	97727073	99225590	SAS
6	99225590	103038708	SAS
6	103038708	104500264	SAS
6	104500264	107983689	SAS
6	107983689	109963311	SAS
6	109963311	111102812	SAS
6	111102812	113900271	SAS
6	113900271	115178712	SAS
6	115178712	118013705	SAS
6	118013705	119129416	SAS
6	119129416	121579659	SAS
6	121579659	123541818	SAS
6	123541818	126320039	SAS
6	126320039	129770844	SAS
6	129770844	130809983	SAS
6	130809983	132211319	SAS
6	132211319	134397745	SAS
6	134397745	136985382	SAS
6	136985382	139525244	SAS
6	139525244	143401542	SAS
6	143401542	147527631	SAS
6	147527631	149141170	SAS
6	149141170	151591588	SAS
6	151591588	152156772	SAS
6	152156772	154361481	SAS
6	154361481	156271273	SAS
6	156271273	159121079	SAS
6	159121079	161749007	SAS
6	161749007	163238463	SAS
6	163238463	165174529	SAS
6	165174529	167131759	SAS
6	167131759	168051048	SAS
6	168051048	169324991	SAS
6	169324991	170741882	SAS
7	31439	907151	SAS
7	907151	2306584	SAS
7	2306584	3388988	SAS
7	3388988	5933701	SAS
7	5933701	6808281	SAS
7	6808281	7770229	SAS
7	7770229	8302255	SAS
7	8302255	9086122	SAS
7	9086122	9948567	SAS
7	9948567	10636787	SAS
7	10636787	12650793	SAS
7	12650793	13638851	SAS
7	13638851	15027633	SAS
7	15027633	18896110	SAS
7	18896110	20085963	SAS
7	20085963	24113122	SAS
7	24113122	24703586	SAS
7	24703586	26406829	SAS
7	26406829	28672186	SAS
7	28672186	30966694	SAS
7	30966694	33516414	SAS
7	33516414	35316340	SAS
7	35316340	38300889	SAS
7	38300889	39258947	SAS
7	39258947	41379974	SAS
7	41379974	43409051	SAS
7	43409051	46208925	SAS
7	46208925	48417531	SAS
7	48417531	50371022	SAS
7	50371022	53109490	SAS
7	53109490	55591392	SAS
7	55591392	57315276	SAS
7	57315276	65820738	SAS
7	65820738	66279745	SAS
7	66279745	68768793	SAS
7	68768793	69587196	SAS
7	69587196	71742161	SAS
7	71742161	73724576	SAS
7	73724576	77106024	SAS
7	77106024	78547096	SAS
7	78547096	80130516	SAS
7	80130516	81540456	SAS
7	81540456	83794775	SAS
7	83794775	85944995	SAS
7	85944995	88196374	SAS
7	88196374	91111735	SAS
7	91111735	93711268	SAS
7	93711268	96944924	SAS
7	96944924	98400374	SAS
7	98400374	102630427	SAS
7	102630427	104469967	SAS
7	104469967	105790653	SAS
7	105790653	107834763	SAS
7	107834763	110844171	SAS
7	110844171	113707144	SAS
7	113707144	118712540	SAS
7	118712540	122297244	SAS
7	122297244	124517053	SAS
7	124517053	128349210	SAS
7	128349210	128921401	SAS
7	128921401	131783098	SAS
7	131783098	133361190	SAS
7	133361190	136032087	SAS
7	136032087	138246887	SAS
7	138246887	141110870	SAS
7	141110870	141264475	SAS
7	141264475	144360101	SAS
7	144360101	146882329	SAS
7	146882329	148059018	SAS
7	148059018	149667847	SAS
7	149667847	151016548	SAS
7	151016548	153643646	SAS
7	153643646	156479402	SAS
7	156479402	157863041	SAS
7	157863041	159334873	SAS
8	71179	1212769	SAS
8	1212769	2727565	SAS
8	2727565	3729666	SAS
8	3729666	4623145	SAS
8	4623145	5711247	SAS
8	5711247	6544726	SAS
8	6544726	8880748	SAS
8	8880748	10211856	SAS
8	10211856	11551873	SAS
8	11551873	12857033	SAS
8	12857033	13634919	SAS
8	13634919	14339628	SAS
8	14339628	15852419	SAS
8	15852419	17130759	SAS
8	17130759	18088756	SAS
8	18088756	19634434	SAS
8	19634434	20280966	SAS
8	20280966	21473121	SAS
8	21473121	23337415	SAS
8	23337415	24819619	SAS
8	24819619	27615342	SAS
8	27615342	29778394	SAS
8	29778394	32593636	SAS
8	32593636	35134932	SAS
8	35134932	39925135	SAS
8	39925135	41148428	SAS
8	41148428	45935368	SAS
8	45935368	52972731	SAS
8	52972731	55624248	SAS
8	55624248	56524909	SAS
8	56524909	57346482	SAS
8	57346482	59076020	SAS
8	59076020	61788640	SAS
8	61788640	65114392	SAS
8	65114392	69267282	SAS
8	69267282	71224626	SAS
8	71224626	72431979	SAS
8	72431979	74533429	SAS
8	74533429	76961693	SAS
8	76961693	78131870	SAS
8	78131870	81974452	SAS
8	81974452	84220036	SAS
8	84220036	86552576	SAS
8	86552576	89625972	SAS
8	89625972	93025527	SAS
8	93025527	95739156	SAS
8	95739156	97859156	SAS
8	97859156	100660570	SAS
8	100660570	102720688	SAS
8	102720688	105499462	SAS
8	105499462	106041969	SAS
8	106041969	107095169	SAS
8	107095169	108911379	SAS
8	108911379	110910881	SAS
8	110910881	115084266	SAS
8	115084266	118163840	SAS
8	118163840	120054231	SAS
8	120054231	125397660	SAS
8	125397660	126660527	SAS
8	126660527	128807678	SAS
8	128807678	130628850	SAS
8	130628850	132339901	SAS
8	132339901	133559599	SAS
8	133559599	134951732	SAS
8	134951732	136512538	SAS
8	136512538	139256280	SAS
8	139256280	141021296	SAS
8	141021296	141795358	SAS
8	141795358	143634996	SAS
8	143634996	145075767	SAS
9	10648	1080364	SAS
9	1080364	2302693	SAS
9	2302693	4036061	SAS
9	4036061	5633590	SAS
9	5633590	8456713	SAS
9	8456713	9920242	SAS
9	9920242	11422969	SAS
9	11422969	14036061	SAS
9	14036061	14837039	SAS
9	14837039	17458774	SAS
9	17458774	18662931	SAS
9	18662931	20490700	SAS
9	20490700	22971068	SAS
9	22971068	25566063	SAS
9	25566063	27725307	SAS
9	27725307	28856905	SAS
9	28856905	30358125	SAS
9	30358125	32580435	SAS
9	32580435	33945302	SAS
9	33945302	36745052	SAS
9	36745052	38383196	SAS
9	38383196	64548831	SAS
9	64548831	66943945	SAS
9	66943945	71991752	SAS
9	71991752	73177385	SAS
9	73177385	74360500	SAS
9	74360500	76253900	SAS
9	76253900	77155594	SAS
9	77155594	79107786	SAS
9	79107786	79736560	SAS
9	79736560	80580142	SAS
9	80580142	82816524	SAS
9	82816524	85198444	SAS
9	85198444	85947015	SAS
9	85947015	87679659	SAS
9	87679659	89026648	SAS
9	89026648	90854337	SAS
9	90854337	93910908	SAS
9	93910908	96131147	SAS
9	96131147	98586060	SAS
9	98586060	101111504	SAS
9	101111504	103085625	SAS
9	103085625	104914425	SAS
9	104914425	107933622	SAS
9	107933622	110572327	SAS
9	110572327	114551209	SAS
9	114551209	115985311	SAS
9	115985311	118708097	SAS
9	118708097	122108374	SAS
9	122108374	123421025	SAS
9	123421025	126165808	SAS
9	126165808	128139035	SAS
9	128139035	130184336	SAS
9	130184336	131846011	SAS
9	131846011	133828316	SAS
9	133828316	135556214	SAS
9	135556214	138221689	SAS
10	11501	1296990	SAS
10	1296990	2065618	SAS
10	2065618	3315672	SAS
10	3315672	4192723	SAS
10	4192723	5945260	SAS
10	5945260	6557434	SAS
10	6557434	8883410	SAS
10	8883410	10118593	SAS
10	10118593	12553816	SAS
10	12553816	13165227	SAS
10	13165227	14094879	SAS
10	14094879	15942947	SAS
10	15942947	18249403	SAS
10	18249403	19428886	SAS
10	19428886	21023394	SAS
10	21023394	24404949	SAS
10	24404949	26514903	SAS
10	26514903	28709425	SAS
10	28709425	29944064	SAS
10	29944064	33870547	SAS
10	33870547	36185777	SAS
10	36185777	37569221	SAS
10	37569221	41873243	SAS
10	41873243	44951469	SAS
10	44951469	48610396	SAS
10	48610396	49429724	SAS
10	49429724	49632652	SAS
10	49632652	51605448	SAS
10	51605448	53348045	SAS
10	53348045	54644272	SAS
10	54644272	56582711	SAS
10	56582711	58754742	SAS
10	58754742	63000706	SAS
10	63000706	64750787	SAS
10	64750787	68139402	SAS
10	68139402	69230771	SAS
10	69230771	71694384	SAS
10	71694384	75379216	SAS
10	75379216	77765747	SAS
10	77765747	79688757	SAS
10	79688757	82116770	SAS
10	82116770	83865409	SAS
10	83865409	85527102	SAS
10	85527102	87707753	SAS
10	87707753	90927368	SAS
10	90927368	93602870	SAS
10	93602870	95307050	SAS
10	95307050	98490640	SAS
10	98490640	99570466	SAS
10	99570466	104567227	SAS
10	104567227	106128798	SAS
10	106128798	107849542	SAS
10	107849542	109429745	SAS
10	109429745	112792508	SAS
10	112792508	115967588	SAS
10	115967588	117410268	SAS
10	117410268	118832181	SAS
10	118832181	120647811	SAS
10	120647811	123139012	SAS
10	123139012	123840309	SAS
10	123840309	126172524	SAS
10	126172524	127684909	SAS
10	127684909	128551043	SAS
10	128551043	130456297	SAS
10	130456297	130908187	SAS
10	130908187	132226978	SAS
10	132226978	133766275	SAS
11	128446	1221278	SAS
11	1221278	2411436	SAS
11	2411436	4566446	SAS
11	4566446	5228060	SAS
11	5228060	6045978	SAS
11	6045978	7416368	SAS
11	7416368	7889392	SAS
11	7889392	10350067	SAS
11	10350067	11340738	SAS
11	11340738	13608734	SAS
11	13608734	15446187	SAS
11	15446187	16677598	SAS
11	16677598	19289007	SAS
11	19289007	21325590	SAS
11	21325590	24066323	SAS
11	24066323	25255975	SAS
11	25255975	27171919	SAS
11	27171919	29509071	SAS
11	29509071	30774440	SAS
11	30774440	34198454	SAS
11	34198454	37094315	SAS
11	37094315	40338113	SAS
11	40338113	44525420	SAS
11	44525420	46748724	SAS
11	46748724	54537813	SAS
11	54537813	56187749	SAS
11	56187749	60045025	SAS
11	60045025	62043969	SAS
11	62043969	63593445	SAS
11	63593445	67643949	SAS
11	67643949	69728397	SAS
11	69728397	71579361	SAS
11	71579361	75439235	SAS
11	75439235	77276376	SAS
11	77276376	81012669	SAS
11	81012669	81500606	SAS
11	81500606	83849343	SAS
11	83849343	86715808	SAS
11	86715808	88283408	SAS
11	88283408	91949637	SAS
11	91949637	95158546	SAS
11	95158546	96838120	SAS
11	96838120	98835703	SAS
11	98835703	99757831	SAS
11	99757831	102798151	SAS
11	102798151	103622437	SAS
11	103622437	107624514	SAS
11	107624514	109994833	SAS
11	109994833	112825665	SAS
11	112825665	113581493	SAS
11	113581493	114990880	SAS
11	114990880	118153413	SAS
11	118153413	119345794	SAS
11	119345794	120664844	SAS
11	120664844	121457328	SAS
11	121457328	123527250	SAS
11	123527250	124578458	SAS
11	124578458	126568216	SAS
11	126568216	127447999	SAS
11	127447999	131025830	SAS
11	131025830	132850518	SAS
11	132850518	134340767	SAS
11	134340767	135076141	SAS
12	10709	970002	SAS
12	970002	1565073	SAS
12	1565073	3760542	SAS
12	3760542	5529202	SAS
12	5529202	6774314	SAS
12	6774314	8605947	SAS
12	8605947	10340129	SAS
12	10340129	13403858	SAS
12	13403858	15147319	SAS
12	15147319	17885313	SAS
12	17885313	20732380	SAS
12	20732380	21848949	SAS
12	21848949	25052867	SAS
12	25052867	26098914	SAS
12	26098914	27380434	SAS
12	27380434	29514747	SAS
12	29514747	30384887	SAS
12	30384887	37236646	SAS
12	37236646	41301778	SAS
12	41301778	43596466	SAS
